route_id,year,month,weekend,is_cbd_segment,weight_distance,weight_travel_time,bus_trip_count,road_distance,avg_speed_mph,year_month
M1,2023,1,0,False,21019.169,3513.1425749,14527,1323.4950000000001,5.98301052458661,2023-01
M1,2023,1,0,True,12777.439,2157.2475132,9471,896.519,5.923028730739529,2023-01
M1,2023,1,1,False,6446.675000000001,799.0455639,4460,417.80100000000004,8.06796920132429,2023-01
M1,2023,1,1,True,4357.861,598.1297242,3156,282.73600000000005,7.285812464559673,2023-01
M1,2023,2,0,False,19769.731000000003,3306.6422761,13669,1288.374,5.978793395007729,2023-02
M1,2023,2,0,True,12058.630000000001,2076.9978051,8930,876.774,5.805798143065164,2023-02
M1,2023,2,1,False,5859.893000000001,724.6447382,4049,417.80100000000004,8.086573587156423,2023-02
M1,2023,2,1,True,3917.2450000000003,553.9377951,2840,282.73600000000005,7.071633375897084,2023-02
M1,2023,3,0,False,22577.27,3852.0405754,15599,1260.553,5.861119465922436,2023-03
M1,2023,3,0,True,13618.593,2369.9844714,10106,865.11,5.746279422647529,2023-03
M1,2023,3,1,False,5505.55,700.2952899,3815,417.80100000000004,7.861755004501282,2023-03
M1,2023,3,1,True,3516.9240000000004,488.9261243,2548,282.73600000000005,7.193160326696006,2023-03
M1,2023,4,0,False,19769.5,3444.0845036,13680,1258.4540000000002,5.74013209586917,2023-04
M1,2023,4,0,True,11954.317000000001,2110.2858752,8849,866.141,5.6647855821273705,2023-04
M1,2023,4,1,False,7183.191000000001,937.8977852,4968,417.80100000000004,7.658820730095057,2023-04
M1,2023,4,1,True,4664.763,671.5038932,3367,282.73600000000005,6.946740066942027,2023-04
M1,2023,5,0,False,22234.098,3932.7661294,15360,1286.3300000000002,5.653552046684284,2023-05
M1,2023,5,0,True,13422.11,2326.4706093,9930,885.022,5.769301338407414,2023-05
M1,2023,5,1,False,5424.979,726.7083484,3749,417.80100000000004,7.46513922943671,2023-05
M1,2023,5,1,True,3383.5480000000002,493.60195120000003,2443,282.73600000000005,6.854810828389611,2023-05
M1,2023,6,0,False,21448.089,3713.4241789,14834,1278.1090000000002,5.775825213254633,2023-06
M1,2023,6,0,True,12911.237000000001,2264.6399846,9574,856.862,5.701231581089695,2023-06
M1,2023,6,1,False,5214.633000000001,692.4658372,3589,417.80100000000004,7.5305274569002245,2023-06
M1,2023,6,1,True,3158.1530000000002,450.9566789,2307,282.73600000000005,7.003229240785506,2023-06
M1,2023,7,0,False,18476.372000000003,3059.5639556,11897,1197.237,6.0388905962178745,2023-07
M1,2023,7,0,True,13828.999,2450.6116851,11032,976.464,5.6430804945891255,2023-07
M1,2023,7,1,False,6459.887000000001,832.52723,4189,401.68100000000004,7.75937022504357,2023-07
M1,2023,7,1,True,5104.469,722.7908444,3952,349.59200000000004,7.062166101781906,2023-07
M1,2023,8,0,False,21094.725000000002,3496.0203426,13574,1156.6490000000001,6.033925129941263,2023-08
M1,2023,8,0,True,15262.925000000001,2726.562821,12120,941.087,5.597862951275093,2023-08
M1,2023,8,1,False,4794.023,649.149464,3080,384.75500000000005,7.385083506746915,2023-08
M1,2023,8,1,True,3577.2850000000003,519.4444544,2800,315.78200000000004,6.886751739667817,2023-08
M1,2023,9,0,False,18001.575,3079.9936399,11583,1213.1360000000002,5.844679276865152,2023-09
M1,2023,9,0,True,12952.630000000001,2485.8063968,10376,972.5350000000001,5.210635074667936,2023-09
M1,2023,9,1,False,5614.744000000001,731.0310976,3614,384.75500000000005,7.680581603755841,2023-09
M1,2023,9,1,True,4165.3820000000005,626.7305728,3271,315.78200000000004,6.6462084040205935,2023-09
M1,2023,10,0,False,19528.548000000003,3296.1206059,12587,1194.8500000000001,5.924706749214283,2023-10
M1,2023,10,0,True,14404.436000000002,2692.6905937,11564,945.096,5.349458282990845,2023-10
M1,2023,10,1,False,5215.452,669.4747565,3357,384.75500000000005,7.790363937344365,2023-10
M1,2023,10,1,True,4019.0620000000004,617.6544564,3134,315.78200000000004,6.506974827681338,2023-10
M1,2023,11,0,False,19044.123000000003,3192.2725552,12256,1227.844,5.965694554801842,2023-11
M1,2023,11,0,True,14032.258000000002,2569.5703349,11241,974.4760000000001,5.460935553860251,2023-11
M1,2023,11,1,False,4432.089000000001,553.1116766,2842,384.75500000000005,8.01300928457022,2023-11
M1,2023,11,1,True,3719.155,549.7080617,2905,315.78200000000004,6.76569120798106,2023-11
M1,2023,12,0,False,18313.686,3025.9442277,11794,1230.432,6.052221925425279,2023-12
M1,2023,12,0,True,13437.106000000002,2492.163957,10777,986.9490000000001,5.391742370022568,2023-12
M1,2023,12,1,False,5719.9130000000005,728.7727914,3684,384.75500000000005,7.848691756194454,2023-12
M1,2023,12,1,True,4482.492,732.7288722,3497,315.78200000000004,6.117531559171991,2023-12
M1,2024,1,0,False,21073.644,3504.8858607,13570,1244.4830000000002,6.012647725935117,2024-01
M1,2024,1,0,True,15752.78,2696.1217536,12620,963.2560000000001,5.842755424144359,2024-01
M1,2024,1,1,False,5505.362000000001,684.7497338,3542,384.75500000000005,8.03996223473961,2024-01
M1,2024,1,1,True,4456.273,615.831967,3480,315.78200000000004,7.236183307775578,2024-01
M1,2024,2,0,False,19062.675000000003,3206.2544930999998,12275,1197.0490000000002,5.945465352492672,2024-02
M1,2024,2,0,True,14215.809000000001,2484.2997492,11393,963.2560000000001,5.722259966647668,2024-02
M1,2024,2,1,False,5470.917,688.5572493,3515,384.75500000000005,7.945478760933583,2024-02
M1,2024,2,1,True,4509.5,642.0116907,3517,315.78200000000004,7.024015396173221,2024-02
M1,2024,3,0,False,19371.138000000003,3272.3814815,12462,1153.101,5.919584287318673,2024-03
M1,2024,3,0,True,14389.221000000001,2575.4375659,11546,935.0960000000001,5.587097583152482,2024-03
M1,2024,3,1,False,6314.133000000001,812.1524994,4073,526.975,7.774565743089801,2024-03
M1,2024,3,1,True,4985.627,712.7966696,3887,439.362,6.994458886568289,2024-03
M1,2024,4,0,False,20620.758,3495.7495128,13261,1151.395,5.898808803232397,2024-04
M1,2024,4,0,True,15135.71,2784.5508825,12216,939.81,5.435601875736238,2024-04
M1,2024,4,1,False,4938.321,646.1414024000001,3172,385.25800000000004,7.642786829101666,2024-04
M1,2024,4,1,True,3827.524,584.4613998,3017,313.527,6.548805449444157,2024-04
M1,2024,5,0,False,20638.56,3583.811158,13272,1211.31,5.758830220149675,2024-05
M1,2024,5,0,True,15232.687,2775.5955863,12289,964.726,5.488078693879857,2024-05
M1,2024,5,1,False,4940.231,659.6069345,3164,385.25800000000004,7.48965897962372,2024-05
M1,2024,5,1,True,3822.3909999999996,559.6111259,3016,313.527,6.830441395982973,2024-05
M1,2024,6,0,False,18182.708,3050.2395035,11690,1185.702,5.961075508705541,2024-06
M1,2024,6,0,True,13416.643,2459.0611529,10833,938.3499999999999,5.456002175536625,2024-06
M1,2024,6,1,False,5999.182,793.4238994,3877,385.25800000000004,7.561130947198186,2024-06
M1,2024,6,1,True,4347.968,621.7147308,3438,313.527,6.993509699223617,2024-06
M1,2024,7,0,False,20832.467,3411.9961527,13386,1227.128,6.105653719308779,2024-07
M1,2024,7,0,True,15462.289999999999,2761.8908648,12470,966.1859999999999,5.598443514573733,2024-07
M1,2024,7,1,False,5256.423,693.0030854,3372,385.25800000000004,7.584992203845676,2024-07
M1,2024,7,1,True,4205.829,608.6877999,3306,313.527,6.90966535010389,2024-07
M1,2024,8,0,False,20030.653000000002,3311.6464463,12878,1393.088,6.048548154160486,2024-08
M1,2024,8,0,True,14781.223,2650.0028045,11936,1006.545,5.577814096988817,2024-08
M1,2024,8,1,False,5093.5560000000005,671.3908418,3278,488.158,7.5865735468541216,2024-08
M1,2024,8,1,True,3401.6719999999996,489.4027917,2680,344.66999999999996,6.950659166009002,2024-08
M1,2024,9,0,False,18599.441000000003,3172.9881401,11976,1228.91,5.8618060259796065,2024-09
M1,2024,9,0,True,13582.645999999999,2620.0114173,10947,970.8309999999999,5.184193439125284,2024-09
M1,2024,9,1,False,5542.525000000001,749.5397251,3571,384.64300000000003,7.39457138080379,2024-09
M1,2024,9,1,True,3913.1199999999994,602.3247429,3119,314.14199999999994,6.496694758311911,2024-09
M1,2024,10,0,False,21016.24,3614.1028105,13545,1178.271,5.81506423639688,2024-10
M1,2024,10,0,True,15439.358999999999,2899.3303429000002,12458,941.386,5.325146559380009,2024-10
M1,2024,10,1,False,5044.093000000001,668.0516831,3244,384.64300000000003,7.550453247260146,2024-10
M1,2024,10,1,True,3575.8009999999995,568.2619588,2802,314.14199999999994,6.292522215548312,2024-10
M1,2024,11,0,False,18893.259000000002,3167.090892,12181,1209.992,5.965493143163004,2024-11
M1,2024,11,0,True,13725.97,2508.974482,11059,965.8319999999999,5.470749144111861,2024-11
M1,2024,11,1,False,5477.836,711.4291839,3525,384.64300000000003,7.699762849157979,2024-11
M1,2024,11,1,True,4509.486999999999,707.0510893000001,3541,314.14199999999994,6.3778799979850325,2024-11
M1,2024,12,0,False,19392.15,3170.118653,12485,1248.406,6.117168510916302,2024-12
M1,2024,12,0,True,14271.918999999998,2713.5358636,11487,986.295,5.259528422471519,2024-12
M1,2024,12,1,False,5716.982000000001,725.3286392,3675,384.64300000000003,7.881919575525842,2024-12
M1,2024,12,1,True,4361.364,728.3036296,3426,314.14199999999994,5.988387017095266,2024-12
M1,2025,1,0,False,21017.737,3482.1016934,13540,1218.491,6.035934286421665,2025-01
M1,2025,1,0,True,15585.576000000001,2667.317538,12547,963.382,5.843164819321187,2025-01
M1,2025,1,1,False,5343.0380000000005,676.0808539,3440,384.64300000000003,7.902957122921715,2025-01
M1,2025,1,1,True,4303.486,595.4652659,3373,314.142,7.227098281703487,2025-01
M1,2025,2,0,False,13433.351,2251.3505962,8660,1209.0720000000001,5.9667965632158,2025-02
M1,2025,2,0,True,10005.368,1746.8380745,8054,1039.542,5.727702038360855,2025-02
M1,2025,2,1,False,3483.0620000000004,451.0722434,2239,384.64300000000003,7.721738703641104,2025-02
M1,2025,2,1,True,2784.676,397.4816744,2183,314.142,7.005797196068167,2025-02
M1,2025,3,0,False,18971.561,3172.2481235,12236,1204.925,5.980478279570492,2025-03
M1,2025,3,0,True,13669.286,2399.9930876,11068,958.913,5.695552237473036,2025-03
M1,2025,3,1,False,6357.585,820.2714033,4108,384.64300000000003,7.750587152524229,2025-03
M1,2025,3,1,True,5058.295,720.4658402,3988,331.19,7.020867219181171,2025-03
M1,2025,4,0,False,19397.506,3269.5167225,12497,1212.285,5.932835842836097,2025-04
M1,2025,4,0,True,14103.791000000001,2494.3483456,11380,954.675,5.654298857206098,2025-04
M1,2025,4,1,False,5147.108,679.5330796,3313,384.64300000000003,7.574477467719145,2025-04
M1,2025,4,1,True,3975.677,593.2163962,3118,314.142,6.701900057832556,2025-04
M1,2025,5,0,False,18716.934,3246.167844,12055,1257.2820000000002,5.765855279046995,2025-05
M1,2025,5,0,True,13645.336,2419.2238963,10998,975.211,5.6403774867094345,2025-05
M1,2025,5,1,False,5233.6630000000005,703.514473,3375,384.64300000000003,7.439311060200464,2025-05
M1,2025,5,1,True,3976.554,591.0400033,3141,314.142,6.7280623609187105,2025-05
M1,2025,6,0,False,19228.371,3247.7817008,12387,1169.395,5.92046287940585,2025-06
M1,2025,6,0,True,14178.478000000001,2539.7103322,11425,940.075,5.582714619158174,2025-06
M1,2025,6,1,False,5349.534000000001,711.0547537,3467,384.64300000000003,7.5233784348722805,2025-06
M1,2025,6,1,True,3886.299,562.9475101,3064,314.142,6.903483771177266,2025-06
M1,2025,7,0,False,21234.195,3482.1578033,13685,1211.903,6.0979990567563025,2025-07
M1,2025,7,0,True,15776.286,2809.6103418,12697,969.371,5.615115293849891,2025-07
M1,2025,7,1,False,5132.701,675.669201,3295,384.64300000000003,7.596470273328323,2025-07
M1,2025,7,1,True,3955.198,570.2152705,3104,314.142,6.936324235111834,2025-07
M1,2025,8,0,False,19616.772,3199.2898181,12640,1152.577,6.131602047747598,2025-08
M1,2025,8,0,True,14535.364,2559.8525405,11704,937.155,5.678203634792533,2025-08
M1,2025,8,1,False,6239.4890000000005,833.8600102,4007,384.64300000000003,7.482657668765611,2025-08
M1,2025,8,1,True,4028.607,601.1036257,3152,314.142,6.7020174687993075,2025-08
M1,2025,9,0,False,19624.708000000002,3311.0042279,12643,1245.049,5.9271165631965825,2025-09
M1,2025,9,0,True,14011.739,2640.4155963,11311,967.9110000000001,5.30664150735762,2025-09
M1,2025,9,1,False,4829.964,660.65944,3124,384.64300000000003,7.310822653196327,2025-09
M1,2025,9,1,True,3285.172,496.8575068,2626,314.142,6.61189969969072,2025-09
M10,2023,1,0,False,16675.888,2749.1028331,14887,1095.584,6.065938239638562,2023-01
M10,2023,1,0,True,555.3340000000002,98.8458429,1643,35.49000000000001,5.61818265399202,2023-01
M10,2023,1,1,False,6718.525000000001,979.3258332,5990,407.789,6.860357168407227,2023-01
M10,2023,1,1,True,224.77000000000007,37.419437099999996,665,13.858000000000004,6.006771277700489,2023-01
M10,2023,2,0,False,14852.855,2472.1000778,13251,1093.954,6.008193249691584,2023-02
M10,2023,2,0,True,496.8600000000001,89.5561173,1470,35.49000000000001,5.548029715665221,2023-02
M10,2023,2,1,False,5919.619000000001,869.4972264,5284,407.789,6.808094172432429,2023-02
M10,2023,2,1,True,198.06800000000004,32.5644453,586,13.858000000000004,6.082339133226385,2023-02
M10,2023,3,0,False,17327.558,2941.6200776,15454,1093.954,5.890481280008517,2023-03
M10,2023,3,0,True,573.9240000000001,104.50889240000001,1698,35.49000000000001,5.4916283851076395,2023-03
M10,2023,3,1,False,5944.92,884.2769499,5306,407.789,6.722916390246621,2023-03
M10,2023,3,1,True,197.73000000000005,33.5619466,585,13.858000000000004,5.891493790768383,2023-03
M10,2023,4,0,False,14966.216,2565.4706839,13361,1093.954,5.833711565648657,2023-04
M10,2023,4,0,True,500.5780000000001,94.0941701,1481,35.49000000000001,5.3199682771844765,2023-04
M10,2023,4,1,False,7599.086,1142.5597807,6780,407.789,6.650930768230218,2023-04
M10,2023,4,1,True,254.51400000000007,43.1244554,753,13.858000000000004,5.901848443980583,2023-04
M10,2023,5,0,False,17129.553,2983.9833841,15294,1094.413,5.740498788054227,2023-05
M10,2023,5,0,True,572.9100000000001,112.455834,1695,35.49000000000001,5.094533379210901,2023-05
M10,2023,5,1,False,5849.546,919.6147447,5217,407.789,6.360865823120594,2023-05
M10,2023,5,1,True,192.66000000000005,34.1274931,570,13.858000000000004,5.645301851954665,2023-05
M10,2023,6,0,False,16386.328,2809.449751,14643,1094.413,5.832575576113232,2023-06
M10,2023,6,0,True,542.1520000000002,104.7433345,1604,35.49000000000001,5.176004779569054,2023-06
M10,2023,6,1,False,5660.418000000001,888.3647272000001,5053,407.789,6.371727542403487,2023-06
M10,2023,6,1,True,187.59000000000003,32.6438866,555,13.858000000000004,5.74655837702855,2023-06
M10,2023,7,0,False,15857.588,2662.9575968,14210,1092.263,5.9548781471607395,2023-07
M10,2023,7,0,True,530.9980000000002,97.0933446,1571,35.49000000000001,5.468943336822699,2023-07
M10,2023,7,1,False,7432.653,1119.7625374,6581,541.373,6.637704648753505,2023-07
M10,2023,7,1,True,250.12000000000006,40.6638864,740,13.858000000000004,6.1509123240123955,2023-07
M10,2023,8,0,False,17474.582,2933.2478658,15670,1088.965,5.957417442877459,2023-08
M10,2023,8,0,True,584.7400000000001,106.6969317,1730,35.49000000000001,5.4803825253767835,2023-08
M10,2023,8,1,False,5530.177,860.7500477,4964,406.189,6.424834961992881,2023-08
M10,2023,8,1,True,190.97000000000006,29.9502754,565,13.858000000000004,6.3762351914800774,2023-08
M10,2023,9,0,False,15621.422,2690.5333764,14010,1088.965,5.806068840112977,2023-09
M10,2023,9,0,True,523.2240000000002,102.8797231,1548,35.49000000000001,5.085783517238103,2023-09
M10,2023,9,1,False,6262.309,959.9383394,5618,406.189,6.523657554832318,2023-09
M10,2023,9,1,True,210.91200000000003,37.5016703,624,13.858000000000004,5.62406949644587,2023-09
M10,2023,10,0,False,16515.763,2847.1870235,14804,1091.054,5.800729935786741,2023-10
M10,2023,10,0,True,553.9820000000001,104.5705593,1639,35.49000000000001,5.2976861146041525,2023-10
M10,2023,10,1,False,6187.487,945.525843,5552,406.189,6.543963917864062,2023-10
M10,2023,10,1,True,207.87000000000003,36.8138919,615,13.858000000000004,5.646509762256351,2023-10
M10,2023,11,0,False,16281.969000000001,2778.8903843,14557,1088.965,5.859162020923476,2023-11
M10,2023,11,0,True,527.2800000000001,96.40000479999999,1560,35.49000000000001,5.4697092712177975,2023-11
M10,2023,11,1,False,5368.578,809.795564,4769,406.189,6.629547306337184,2023-11
M10,2023,11,1,True,173.05600000000004,31.1880602,512,13.858000000000004,5.548790110389746,2023-11
M10,2023,12,0,False,15277.337,2570.9456472,13701,1088.965,5.942302598516015,2023-12
M10,2023,12,0,True,511.3940000000001,94.5205654,1513,35.49000000000001,5.410399290734672,2023-12
M10,2023,12,1,False,6791.588,1035.0583256,6076,406.189,6.561551008309671,2023-12
M10,2023,12,1,True,225.10800000000006,40.1997224,666,13.858000000000004,5.599740161389773,2023-12
M10,2024,1,0,False,16998.998,2849.3095034,15237,1088.965,5.966006142791993,2024-01
M10,2024,1,0,True,570.2060000000001,106.0688968,1687,35.49000000000001,5.375807774027872,2024-01
M10,2024,1,1,False,6045.155,881.3844878,5416,406.189,6.858703645998069,2024-01
M10,2024,1,1,True,195.02600000000004,32.0950048,577,13.858000000000004,6.076521914089262,2024-01
M10,2024,2,0,False,15357.550000000001,2596.0389357,13761,1088.965,5.915762583067333,2024-02
M10,2024,2,0,True,509.02800000000013,113.7250153,1506,35.49000000000001,4.475954552806291,2024-02
M10,2024,2,1,False,5872.735,870.2877854,5265,406.189,6.748037946207397,2024-02
M10,2024,2,1,True,196.71600000000004,43.6958326,582,13.858000000000004,4.501939619752205,2024-02
M10,2024,3,0,False,15879.441,2693.1153502,14236,1088.965,5.8963092683054725,2024-03
M10,2024,3,0,True,529.9840000000002,108.8588946,1568,35.49000000000001,4.868541077395803,2024-03
M10,2024,3,1,False,7367.571,1108.602237,6600,406.189,6.645820073336186,2024-03
M10,2024,3,1,True,243.02200000000005,47.7330663,719,13.858000000000004,5.0912714987262415,2024-03
M10,2024,4,0,False,16654.937,2842.676737,14935,1088.965,5.858892354245204,2024-04
M10,2024,4,0,True,556.3480000000002,135.7586197,1646,35.49000000000001,4.098067594009283,2024-04
M10,2024,4,1,False,5855.378,901.6208529,5251,406.189,6.4942796976873245,2024-04
M10,2024,4,1,True,195.70200000000006,46.8197244,579,13.858000000000004,4.179904997475809,2024-04
M10,2024,5,0,False,16811.07,2909.301415,15074,1088.965,5.778387180277778,2024-05
M10,2024,5,0,True,561.4180000000001,135.7783377,1661,35.49000000000001,4.134812736037791,2024-05
M10,2024,5,1,False,5056.455,784.0205537,4540,406.189,6.449390868820024,2024-05
M10,2024,5,1,True,170.01400000000004,40.8655661,503,13.858000000000004,4.160324112089078,2024-05
M10,2024,6,0,False,14968.747000000001,2560.813641,13422,1088.965,5.845308990995022,2024-06
M10,2024,6,0,True,499.56400000000014,114.4238917,1478,35.49000000000001,4.365906390509528,2024-06
M10,2024,6,1,False,6589.401,1016.6436402,5915,406.189,6.481524832736567,2024-06
M10,2024,6,1,True,223.08000000000004,50.2650038,660,13.858000000000004,4.438077850100551,2024-06
M10,2024,7,0,False,17225.341,2901.5186904,15446,1088.965,5.936663808850162,2024-07
M10,2024,7,0,True,573.5860000000001,130.4980569,1697,35.49000000000001,4.395360464558765,2024-07
M10,2024,7,1,False,5983.3910000000005,908.5950306,5365,406.189,6.585322171582654,2024-07
M10,2024,7,1,True,200.43400000000005,49.6272202,593,13.858000000000004,4.038791598486511,2024-07
M10,2024,8,0,False,15957.129,2690.0728318,14157,1369.882,5.931857610458322,2024-08
M10,2024,8,0,True,533.7020000000001,112.8786202,1579,56.78400000000001,4.728105278522887,2024-08
M10,2024,8,1,False,6373.947,992.4816864000001,5577,583.429,6.422231349295757,2024-08
M10,2024,8,1,True,211.92600000000004,49.5936132,627,27.716000000000008,4.273251863004005,2024-08
M10,2024,9,0,False,15669.175,2663.8122907,14045,1088.965,5.882236918383777,2024-09
M10,2024,9,0,True,516.1260000000001,116.7647207,1527,35.49000000000001,4.420222109091211,2024-09
M10,2024,9,1,False,6366.185,982.6997301,5712,406.189,6.478260657863592,2024-09
M10,2024,9,1,True,212.26400000000004,46.771673,628,13.858000000000004,4.5383024892011035,2024-09
M10,2024,10,0,False,17164.374,2910.6589157,15388,1088.965,5.89707502566375,2024-10
M10,2024,10,0,True,570.2060000000001,127.6463969,1687,35.49000000000001,4.467074777259147,2024-10
M10,2024,10,1,False,5688.221,865.948629,5102,406.189,6.568774185333342,2024-10
M10,2024,10,1,True,188.26600000000005,45.0986168,557,13.858000000000004,4.174540448433444,2024-10
M10,2024,11,0,False,14879.795,2505.7394679,13327,1088.965,5.938284961632663,2024-11
M10,2024,11,0,True,483.6780000000001,109.9902764,1431,35.49000000000001,4.397461446873863,2024-11
M10,2024,11,1,False,6059.842,936.60947,5406,406.189,6.469977289467295,2024-11
M10,2024,11,1,True,185.90000000000003,43.623058199999996,550,13.858000000000004,4.26150773629163,2024-11
M10,2024,12,0,False,16048.062,2639.6461303,14381,1088.965,6.079626286185608,2024-12
M10,2024,12,0,True,528.9700000000001,113.3286112,1565,35.49000000000001,4.667576831648319,2024-12
M10,2024,12,1,False,6380.488,931.0689287,5716,406.189,6.852863201985188,2024-12
M10,2024,12,1,True,213.95400000000006,49.7294484,633,13.858000000000004,4.302360208765156,2024-12
M10,2025,1,0,False,17350.51,2869.9233756,15552,1088.965,6.045635276367829,2025-01
M10,2025,1,0,True,578.3180000000001,97.875288,1711,35.49,5.908723354152482,2025-01
M10,2025,1,1,False,5817.296,885.6661289,5211,406.189,6.568271959575895,2025-01
M10,2025,1,1,True,195.026,35.4155613,577,13.858,5.5067883393958805,2025-01
M10,2025,2,0,False,13111.11,2183.1128025,11597,1130.761,6.005695163798116,2025-02
M10,2025,2,0,True,503.62,86.7366702,1490,35.49,5.8063100513166805,2025-02
M10,2025,2,1,False,4676.649,703.8958649,4128,406.189,6.643950097170119,2025-02
M10,2025,2,1,True,182.52,30.309999,540,13.858,6.021775190424783,2025-02
M10,2025,3,0,False,15762.857,2646.2681113,14129,1088.965,5.956636416654083,2025-03
M10,2025,3,0,True,526.2660000000001,89.7672383,1557,35.49,5.862561998857885,2025-03
M10,2025,3,1,False,7383.023999999999,1119.9627932,6617,406.189,6.592204709680527,2025-03
M10,2025,3,1,True,242.68400000000003,41.6216664,718,13.858,5.830713207580752,2025-03
M10,2025,4,0,False,16203.057999999999,2731.0786432,14528,1092.703,5.9328419708247235,2025-04
M10,2025,4,0,True,538.772,89.5591694,1594,35.49,6.0158217590615575,2025-04
M10,2025,4,1,False,5956.376,893.1683708,5343,406.189,6.668816535302237,2025-04
M10,2025,4,1,True,200.096,31.0144508,592,13.858,6.451702185227798,2025-04
M10,2025,5,0,False,15935.187,2676.9048322,14292,1088.965,5.952840313304583,2025-05
M10,2025,5,0,True,526.942,84.8877884,1559,35.49,6.207512410583663,2025-05
M10,2025,5,1,False,6355.855,983.3650085,5703,406.189,6.463373157536955,2025-05
M10,2025,5,1,True,209.89800000000002,32.8147193,621,13.858,6.39645879890248,2025-05
M10,2025,6,0,False,15210.75,2581.0289403,13666,1088.965,5.89328920823027,2025-06
M10,2025,6,0,True,506.66200000000003,84.4294618,1499,35.49,6.001009472264575,2025-06
M10,2025,6,1,False,6299.2789999999995,961.7758488,5660,406.189,6.549633168538761,2025-06
M10,2025,6,1,True,210.574,33.9488872,623,13.858,6.202677535775017,2025-06
M10,2025,7,0,False,17317.277,2838.0472947,15531,1088.965,6.101828194455987,2025-07
M10,2025,7,0,True,573.586,97.7808403,1697,35.49,5.866036722942747,2025-07
M10,2025,7,1,False,5914.497,912.6939381,5303,406.189,6.480263265813401,2025-07
M10,2025,7,1,True,197.73000000000002,32.5183349,585,13.858,6.080569641959128,2025-07
M10,2025,8,0,False,15683.172,2554.7325558,14076,1088.965,6.13887037388495,2025-08
M10,2025,8,0,True,519.844,84.9322367,1538,35.49,6.1206912733996095,2025-08
M10,2025,8,1,False,6964.848,1101.9433542,6243,406.189,6.32051363933894,2025-08
M10,2025,8,1,True,231.192,36.9016632,684,13.858,6.265083466481803,2025-08
M10,2025,9,0,False,16488.051,2727.5506055,14784,1088.965,6.0450027826257315,2025-09
M10,2025,9,0,True,552.9680000000001,94.5177931,1636,35.49,5.850411672381716,2025-09
M10,2025,9,1,False,5926.6939999999995,918.7211408000001,5311,406.189,6.4510260369530394,2025-09
M10,2025,9,1,True,197.73000000000002,31.3486084,585,13.858,6.30745701617811,2025-09
M100,2023,1,0,False,28692.864999999998,4665.751426,23553,1428.3319999999999,6.1496771645631165,2023-01
M100,2023,1,1,False,8622.291,1286.2619823,7091,487.738,6.703370789660009,2023-01
M100,2023,2,0,False,25580.259,4186.5328333,21017,1299.54,6.110129794404735,2023-02
M100,2023,2,1,False,7600.308,1156.4350441,6250,487.738,6.572187550676458,2023-02
M100,2023,3,0,False,30300.559,5057.9539595,24868,1299.54,5.990675131213599,2023-03
M100,2023,3,1,False,7893.865,1211.7756464,6492,487.738,6.514295796793297,2023-03
M100,2023,4,0,False,26492.159,4346.5300676,21670,1304.71,6.095013398728893,2023-04
M100,2023,4,1,False,9834.429,1491.4005981,8051,598.577,6.594089483756926,2023-04
M100,2023,5,0,False,29883.097999999998,4957.1864097,24397,1304.71,6.028237699822241,2023-05
M100,2023,5,1,False,7501.398999999999,1158.8994478,6133,489.618,6.472864418255011,2023-05
M100,2023,6,0,False,28015.081,4616.8331208,22822,1304.71,6.068029808958218,2023-06
M100,2023,6,1,False,7460.267,1152.9853003,6099,489.618,6.470392118666979,2023-06
M100,2023,7,0,False,26465.990999999998,4291.0097546,21599,1304.71,6.16777693679867,2023-07
M100,2023,7,1,False,9379.194,1460.7413969,7667,489.618,6.420844935253166,2023-07
M100,2023,8,0,False,30293.361,4936.4633828,24703,1304.71,6.13665262980587,2023-08
M100,2023,8,1,False,7082.898,1110.269738,5798,489.618,6.379438939548941,2023-08
M100,2023,9,0,False,26872.495,4483.8825503,21929,1304.047,5.9931308856879095,2023-09
M100,2023,9,1,False,8791.505,1365.2644776,7191,489.618,6.439415325193692,2023-09
M100,2023,10,0,False,28656.243,4753.9064195,23402,1304.71,6.027935863957113,2023-10
M100,2023,10,1,False,8319.152,1261.8527733,6795,489.618,6.592807161047588,2023-10
M100,2023,11,0,False,28516.547,4692.297036,23265,1304.71,6.077310703311579,2023-11
M100,2023,11,1,False,7462.460999999999,1142.2300283,6096,489.618,6.53323832775304,2023-11
M100,2023,12,0,False,26714.612999999998,4328.9380749,21816,1304.71,6.171170050894552,2023-12
M100,2023,12,1,False,9250.557999999999,1399.9211336,7562,489.618,6.607913673116363,2023-12
M100,2024,1,0,False,30051.747,4832.3608792,24588,1304.71,6.218854044893907,2024-01
M100,2024,1,1,False,7718.583,1140.915049,6316,489.618,6.765256542777007,2024-01
M100,2024,2,0,False,27220.310999999998,4491.2836664,22231,1304.71,6.06069734664934,2024-02
M100,2024,2,1,False,7679.351,1190.9178241,6282,489.618,6.448262713511267,2024-02
M100,2024,3,0,False,27575.857,4542.9083658,22478,1304.71,6.0700887580293355,2024-03
M100,2024,3,1,False,9627.588,1490.4119921,7874,631.198,6.459682323432373,2024-03
M100,2024,4,0,False,29071.567,4860.0459336,23868,1297.23,5.981747373828977,2024-04
M100,2024,4,1,False,7471.459,1199.3591779,6144,486.898,6.229542523768433,2024-04
M100,2024,5,0,False,29120.203,4983.6272509,23907,1297.23,5.8431743655669965,2024-05
M100,2024,5,1,False,7503.464,1210.0291867,6166,486.898,6.201060340092703,2024-05
